Unnamed: 0,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,airline,flight_distance,flight_duration,aircraft_model_code,aircraft_model_name,capacity,flow
506,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,JED,King Abdulaziz International Airport,21.6796,39.1565,Saudi Arabia,Asia,Western Asia,Qatar Airways,826,2:09,332,Airbus A330-200,406,0
507,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Qatar Airways,6688,13:52,77W,Boeing 777-300ER,396,0
508,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,JNB,O. R. Tambo International Airport,-26.1392,28.246,South Africa,Africa,Sub-Saharan Africa,Qatar Airways,3876,8:15,788,Boeing 787-8,296,0
509,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KHI,Jinnah International Airport,24.9065,67.1608,Pakistan,Asia,Southern Asia,Qatar Airways,972,2:26,320,Airbus A320-100/200,180,0
510,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KIX,Kansai International Airport,34.4305,135.23,Japan,Asia,Eastern Asia,Qatar Airways,4909,10:19,332,Airbus A330-200,406,0
511,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KRT,Khartoum International Airport,15.5895,32.5532,Sudan,Africa,Northern Africa,Qatar Airways,1400,3:18,320,Airbus A320-100/200,180,0
512,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KRT,Khartoum International Airport,15.5895,32.5532,Sudan,Africa,Northern Africa,Qatar Airways,1400,3:18,321,Airbus A321-100/200,240,0
513,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KTM,Tribhuvan International Airport,27.6966,85.3591,Nepal,Asia,Southern Asia,Qatar Airways,2086,4:40,320,Airbus A320-100/200,180,0
514,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KTM,Tribhuvan International Airport,27.6966,85.3591,Nepal,Asia,Southern Asia,Qatar Airways,2086,4:40,333,Airbus A330-300,440,0
515,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KUL,Kuala Lumpur International Airport,2.74558,101.71,Malaysia,Asia,South-eastern Asia,Qatar Airways,3669,7:50,332,Airbus A330-200,406,0
516,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KUL,Kuala Lumpur International Airport,2.74558,101.71,Malaysia,Asia,South-eastern Asia,Qatar Airways,3669,7:50,77W,Boeing 777-300ER,396,0
517,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KUL,Kuala Lumpur International Airport,2.74558,101.71,Malaysia,Asia,South-eastern Asia,Qatar Airways,3669,7:50,333,Airbus A330-300,440,0
518,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KUL,Kuala Lumpur International Airport,2.74558,101.71,Malaysia,Asia,South-eastern Asia,Qatar Airways,3669,7:50,77L,Boeing 777-200LR,317,0
519,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KWI,Kuwait International Airport,29.2266,47.9689,Kuwait,Asia,Western Asia,Qatar Airways,352,1:12,320,Airbus A320-100/200,180,0
520,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KWI,Kuwait International Airport,29.2266,47.9689,Kuwait,Asia,Western Asia,Qatar Airways,352,1:12,321,Airbus A321-100/200,240,0
521,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KWI,Kuwait International Airport,29.2266,47.9689,Kuwait,Asia,Western Asia,Qatar Airways,352,1:12,77L,Boeing 777-200LR,317,0
522,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,KWI,Kuwait International Airport,29.2266,47.9689,Kuwait,Asia,Western Asia,Qatar Airways,352,1:12,332,Airbus A330-200,406,0
523,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LCA,Larnaca International Airport,34.8751,33.6249,Cyprus,Asia,Western Asia,Qatar Airways,1259,3:01,320,Airbus A320-100/200,180,0
524,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHE,Allama Iqbal International Airport,31.5216,74.4036,Pakistan,Asia,Southern Asia,Qatar Airways,1447,3:23,333,Airbus A330-300,440,0
525,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHE,Allama Iqbal International Airport,31.5216,74.4036,Pakistan,Asia,Southern Asia,Qatar Airways,1447,3:23,77W,Boeing 777-300ER,396,0
526,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHE,Allama Iqbal International Airport,31.5216,74.4036,Pakistan,Asia,Southern Asia,Qatar Airways,1447,3:23,332,Airbus A330-200,406,0
527,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,333,Airbus A330-300,440,0
528,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,788,Boeing 787-8,296,0
529,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,77W,Boeing 777-300ER,396,0
530,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,346,Airbus A340-600,372,0
531,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,332,Airbus A330-200,406,0
532,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3255,7:00,77L,Boeing 777-200LR,317,0
533,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,Qatar Airways,3432,7:21,333,Airbus A330-300,440,0
534,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LOS,Murtala Muhammed International Airport,6.57737,3.32116,Nigeria,Africa,Sub-Saharan Africa,Qatar Airways,3432,7:21,332,Airbus A330-200,406,0
535,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,LXR,Luxor International Airport,25.671,32.7066,Egypt,Africa,Northern Africa,Qatar Airways,1177,2:51,320,Airbus A320-100/200,180,0
536,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MAA,Chennai International Airport,12.99,80.1693,India,Asia,Southern Asia,Qatar Airways,2040,4:34,333,Airbus A330-300,440,440
537,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264,Spain,Europe,Southern Europe,Qatar Airways,3309,7:07,77W,Boeing 777-300ER,396,0
538,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MAN,Manchester Airport,53.3537,-2.27495,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3359,7:13,332,Airbus A330-200,406,0
539,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MAN,Manchester Airport,53.3537,-2.27495,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Qatar Airways,3359,7:13,333,Airbus A330-300,440,0
540,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,320,Airbus A320-100/200,180,0
541,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,E75,Embraer 175,88,0
542,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,321,Airbus A321-100/200,240,0
543,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,73J,Boeing 737-900 (winglets),220,0
544,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,332,Airbus A330-200,406,0
545,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,788,Boeing 787-8,296,0
546,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,73G,Boeing 737-700,149,0
547,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MCT,Muscat International Airport,23.5933,58.2844,Oman,Asia,Western Asia,Qatar Airways,435,1:22,77L,Boeing 777-200LR,317,0
548,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MED,Prince Mohammad bin Abdulaziz Airport,24.5534,39.7051,Saudi Arabia,Asia,Western Asia,Qatar Airways,746,1:59,320,Airbus A320-100/200,180,0
549,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MED,Prince Mohammad bin Abdulaziz Airport,24.5534,39.7051,Saudi Arabia,Asia,Western Asia,Qatar Airways,746,1:59,321,Airbus A321-100/200,240,0
550,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MEL,Melbourne Airport,-37.6733,144.843,Australia,Oceania,Australia and New Zealand,Qatar Airways,7425,15:21,77W,Boeing 777-300ER,396,0
551,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MHD,Mashhad International Airport (Shahid Hashemi Nejad Airport),36.2352,59.641,"Iran, Islamic Republic of",Asia,Southern Asia,Qatar Airways,893,2:17,320,Airbus A320-100/200,180,0
552,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MLE,Velana International Airport,4.19183,73.5291,Maldives,Asia,Southern Asia,Qatar Airways,2057,4:36,320,Airbus A320-100/200,180,0
553,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MNL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02,Philippines,Asia,South-eastern Asia,Qatar Airways,4522,9:32,77W,Boeing 777-300ER,396,0
554,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MNL,Ninoy Aquino International Airport / Villamor Air Base,14.5086,121.02,Philippines,Asia,South-eastern Asia,Qatar Airways,4522,9:32,333,Airbus A330-300,440,0
555,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MUC,Munich Airport,48.3538,11.7861,Germany,Europe,Western Europe,Qatar Airways,2671,5:50,788,Boeing 787-8,296,0
556,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,Qatar Airways,2746,5:59,332,Airbus A330-200,406,0
557,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,Qatar Airways,2746,5:59,320,Airbus A320-100/200,180,0
558,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,MXP,Milan-Malpensa Airport,45.6306,8.72811,Italy,Europe,Southern Europe,Qatar Airways,2746,5:59,333,Airbus A330-300,440,0
559,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,NBO,Jomo Kenyatta International Airport,-1.31924,36.9278,Kenya,Africa,Sub-Saharan Africa,Qatar Airways,2082,4:39,320,Airbus A320-100/200,180,0
560,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,NJF,Al Najaf International Airport,31.9899,44.4043,Iraq,Asia,Western Asia,Qatar Airways,636,1:46,320,Airbus A320-100/200,180,0
561,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,NRT,Narita International Airport,35.7653,140.386,Japan,Asia,Eastern Asia,Qatar Airways,5153,10:48,77L,Boeing 777-200LR,317,0
562,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,Qatar Airways,7115,14:43,77W,Boeing 777-300ER,396,0
563,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,OSL,Oslo Airport,60.1939,11.1004,Norway,Europe,Northern Europe,Qatar Airways,3077,6:39,788,Boeing 787-8,296,0
564,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,Qatar Airways,1950,4:24,320,Airbus A320-100/200,180,0
565,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,OTP,Bucharest Henri Coandă International Airport,44.5711,26.085,Romania,Europe,Eastern Europe,Qatar Airways,1950,4:24,321,Airbus A321-100/200,240,0
566,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PEK,Beijing Capital International Airport,40.0725,116.598,China,Asia,Eastern Asia,Qatar Airways,3827,8:09,77W,Boeing 777-300ER,396,0
567,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PER,Perth Airport,-31.9403,115.967,Australia,Oceania,Australia and New Zealand,Qatar Airways,5793,12:05,77L,Boeing 777-200LR,317,0
568,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PEW,Bacha Khan International Airport,33.9939,71.5146,Pakistan,Asia,Southern Asia,Qatar Airways,1334,3:10,332,Airbus A330-200,406,0
569,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PEW,Bacha Khan International Airport,33.9939,71.5146,Pakistan,Asia,Southern Asia,Qatar Airways,1334,3:10,333,Airbus A330-300,440,0
570,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PHL,Philadelphia International Airport,39.8719,-75.2411,United States of America,Americas,Northern America,Qatar Airways,6780,14:03,77L,Boeing 777-200LR,317,0
571,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,PVG,Shanghai Pudong International Airport,31.1434,121.805,China,Asia,Eastern Asia,Qatar Airways,4220,8:56,77W,Boeing 777-300ER,396,0
572,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,RGN,Yangon International Airport,16.9073,96.1332,Myanmar,Asia,South-eastern Asia,Qatar Airways,2912,6:19,319,Airbus A319,160,0
573,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,RUH,King Khalid International Airport,24.9576,46.6988,Saudi Arabia,Asia,Western Asia,Qatar Airways,307,1:06,788,Boeing 787-8,296,0
574,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,RUH,King Khalid International Airport,24.9576,46.6988,Saudi Arabia,Asia,Western Asia,Qatar Airways,307,1:06,333,Airbus A330-300,440,0
575,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,RUH,King Khalid International Airport,24.9576,46.6988,Saudi Arabia,Asia,Western Asia,Qatar Airways,307,1:06,321,Airbus A321-100/200,240,0
576,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,RUH,King Khalid International Airport,24.9576,46.6988,Saudi Arabia,Asia,Western Asia,Qatar Airways,307,1:06,320,Airbus A320-100/200,180,0
577,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SAH,Sana'a International Airport,15.4764,44.2197,Yemen,Asia,Western Asia,Qatar Airways,827,2:09,320,Airbus A320-100/200,180,0
578,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SGN,Tan Son Nhat International Airport,10.8188,106.652,Viet Nam,Asia,South-eastern Asia,Qatar Airways,3722,7:56,332,Airbus A330-200,406,0
579,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SHJ,Sharjah International Airport,25.3286,55.5172,United Arab Emirates,Asia,Western Asia,Qatar Airways,244,0:59,320,Airbus A320-100/200,180,180
580,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SHJ,Sharjah International Airport,25.3286,55.5172,United Arab Emirates,Asia,Western Asia,Qatar Airways,244,0:59,319,Airbus A319,160,60
581,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SHJ,Sharjah International Airport,25.3286,55.5172,United Arab Emirates,Asia,Western Asia,Qatar Airways,244,0:59,321,Airbus A321-100/200,240,0
582,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SIN,Singapore Changi Airport,1.35019,103.994,Singapore,Asia,South-eastern Asia,Qatar Airways,3854,8:12,788,Boeing 787-8,296,0
583,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SIN,Singapore Changi Airport,1.35019,103.994,Singapore,Asia,South-eastern Asia,Qatar Airways,3854,8:12,77W,Boeing 777-300ER,396,0
584,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SLL,Salalah International Airport,17.0387,54.0913,Oman,Asia,Western Asia,Qatar Airways,590,1:40,320,Airbus A320-100/200,180,0
585,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SYZ,Shiraz International Airport (Shahid Dastghaib Int'l),29.5392,52.5898,"Iran, Islamic Republic of",Asia,Southern Asia,Qatar Airways,300,1:06,320,Airbus A320-100/200,180,0
586,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,SYZ,Shiraz International Airport (Shahid Dastghaib Int'l),29.5392,52.5898,"Iran, Islamic Republic of",Asia,Southern Asia,Qatar Airways,300,1:06,321,Airbus A321-100/200,240,0
587,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TIF,Ta'if Regional Airport,21.483,40.5434,Saudi Arabia,Asia,Western Asia,Qatar Airways,748,1:59,321,Airbus A321-100/200,240,0
588,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TIF,Ta'if Regional Airport,21.483,40.5434,Saudi Arabia,Asia,Western Asia,Qatar Airways,748,1:59,320,Airbus A320-100/200,180,0
589,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TRV,Trivandrum International Airport,8.48212,76.9201,India,Asia,Southern Asia,Qatar Airways,2027,4:33,321,Airbus A321-100/200,240,0
590,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TUN,Tunis–Carthage International Airport,36.8511,10.2272,Tunisia,Africa,Northern Africa,Qatar Airways,2552,5:36,320,Airbus A320-100/200,180,0
591,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,Qatar Airways,2735,5:58,332,Airbus A330-200,406,0
592,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,TXL,Berlin Tegel Airport,52.5597,13.2877,Germany,Europe,Western Europe,Qatar Airways,2735,5:58,333,Airbus A330-300,440,0
593,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,VCE,Venice Marco Polo Airport,45.5053,12.3519,Italy,Europe,Southern Europe,Qatar Airways,2577,5:39,320,Airbus A320-100/200,180,0
594,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,VIE,Vienna International Airport,48.1103,16.5697,Austria,Europe,Western Europe,Qatar Airways,2464,5:25,320,Airbus A320-100/200,180,0
595,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,WAW,Warsaw Chopin Airport,52.1657,20.9671,Poland,Europe,Eastern Europe,Qatar Airways,2449,5:23,320,Airbus A320-100/200,180,0
596,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,Qatar Airways,6462,13:25,77W,Boeing 777-300ER,396,0
597,DOH,Hamad International Airport,25.2731,51.6081,Qatar,Asia,Western Asia,ZRH,Zurich Airport,47.4647,8.54917,Switzerland,Europe,Western Europe,Qatar Airways,2791,6:04,788,Boeing 787-8,296,0
