,airline,flight_distance,flight_duration,aircraft_model_code,src_airport_code,src_airport_name,src_airport_lat,src_airport_lon,src_airport_ctry,src_airport_rgn,src_airport_sbrgn,dstn_airport_code,dstn_airport_name,dstn_airport_lat,dstn_airport_lon,dstn_airport_ctry,dstn_airport_rgn,dstn_airport_sbrgn,aircraft_model_name,capacity
7139,Delta Air Lines,528,1:33,ERJ,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,YUL,Montréal-Pierre Elliott Trudeau International Airport,45.4657,-73.7455,Canada,Americas,Northern America,Embraer RJ135,44
7140,Delta Air Lines,213,0:55,CR7,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Canadair Regional Jet 700,78
7141,Delta Air Lines,213,0:55,CRJ,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Canadair Regional Jet,100
7142,Delta Air Lines,3926,8:21,76W,DUB,Dublin Airport,53.4213,-6.27007,Ireland,Europe,Northern Europe,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 767-300 (winglets),269
7143,Delta Air Lines,3169,6:50,752,DUB,Dublin Airport,53.4213,-6.27007,Ireland,Europe,Northern Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 757-200,239
7144,Delta Air Lines,4493,9:29,76W,DUS,Dusseldorf Airport,51.2895,6.76678,Germany,Europe,Western Europe,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 767-300 (winglets),269
7145,Delta Air Lines,7582,15:39,77L,DXB,Dubai International Airport,25.2528,55.3644,United Arab Emirates,Asia,Western Asia,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 777-200LR,317
7146,Delta Air Lines,3948,8:23,332,EBB,Entebbe International Airport,0.042386,32.4435,Uganda,Africa,Sub-Saharan Africa,AMS,Amsterdam Airport Schiphol,52.3086,4.76389,"Netherlands, Kingdom of the",Europe,Western Europe,Airbus A330-200,406
7147,Delta Air Lines,3948,8:23,330,EBB,Entebbe International Airport,0.042386,32.4435,Uganda,Africa,Sub-Saharan Africa,AMS,Amsterdam Airport Schiphol,52.3086,4.76389,"Netherlands, Kingdom of the",Europe,Western Europe,Airbus A330,423
7148,Delta Air Lines,240,0:58,717,ECP,Northwest Florida Beaches International Airport,30.3571,-85.7954,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 717,117
7149,Delta Air Lines,240,0:58,M88,ECP,Northwest Florida Beaches International Airport,30.3571,-85.7954,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7150,Delta Air Lines,199,0:53,EM2,EKO,Elko Regional Airport,40.8249,-115.792,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Embraer EMB.120 Brasilia,34
7151,Delta Air Lines,330,1:09,CRJ,ELM,Elmira/Corning Regional Airport,42.1599,-76.8916,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Canadair Regional Jet,100
7152,Delta Air Lines,330,1:09,CR7,ELM,Elmira/Corning Regional Airport,42.1599,-76.8916,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Canadair Regional Jet 700,78
7153,Delta Air Lines,1279,3:03,M88,ELP,El Paso International Airport,31.8072,-106.378,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7154,Delta Air Lines,163,0:49,ERJ,ERI,Erie International Airport (Tom Ridge Field),42.0831,-80.1739,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Embraer RJ135,44
7155,Delta Air Lines,305,1:06,CRJ,ESC,Delta County Airport,45.7227,-87.0937,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Canadair Regional Jet,100
7156,Delta Air Lines,616,1:43,CR7,EUG,Eugene Airport (Mahlon Sweet Airport),44.1246,-123.212,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet 700,78
7157,Delta Air Lines,616,1:43,CRJ,EUG,Eugene Airport (Mahlon Sweet Airport),44.1246,-123.212,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet,100
7158,Delta Air Lines,349,1:11,CRJ,EVV,Evansville Regional Airport,38.037,-87.5324,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet,100
7159,Delta Air Lines,362,1:13,CRJ,EVV,Evansville Regional Airport,38.037,-87.5324,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Canadair Regional Jet,100
7160,Delta Air Lines,432,1:21,CRJ,EWN,Coastal Carolina Regional Airport,35.073,-77.0429,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet,100
7161,Delta Air Lines,3644,7:47,76W,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,AMS,Amsterdam Airport Schiphol,52.3086,4.76389,"Netherlands, Kingdom of the",Europe,Western Europe,Boeing 767-300 (winglets),269
7162,Delta Air Lines,744,1:59,717,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 717,117
7163,Delta Air Lines,744,1:59,319,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Airbus A319,160
7164,Delta Air Lines,3637,7:46,76W,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,CDG,Paris Charles de Gaulle Airport,49.0097,2.54778,France,Europe,Western Europe,Boeing 767-300 (winglets),269
7165,Delta Air Lines,567,1:38,CRJ,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,CVG,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,United States of America,Americas,Northern America,Canadair Regional Jet,100
7166,Delta Air Lines,486,1:28,320,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Airbus A320-100/200,180
7167,Delta Air Lines,486,1:28,717,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 717,117
7168,Delta Air Lines,3453,7:24,346,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A340-600,372
7169,Delta Air Lines,3453,7:24,333,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,LHR,Heathrow Airport,51.4775,-0.461389,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Airbus A330-300,440
7170,Delta Air Lines,1005,2:30,319,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Airbus A319,160
7171,Delta Air Lines,1962,4:25,320,EWR,Newark Liberty International Airport,40.6925,-74.1686,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Airbus A320-100/200,180
7172,Delta Air Lines,647,1:47,73W,EYW,Key West International Airport,24.5561,-81.7596,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 737-700 (winglets),149
7173,Delta Air Lines,1208,2:54,73W,EYW,Key West International Airport,24.5561,-81.7596,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,Boeing 737-700 (winglets),149
7174,Delta Air Lines,5015,10:31,76W,EZE,Ministro Pistarini International Airport,-34.8222,-58.5358,Argentina,Americas,Latin America and the Caribbean,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 767-300 (winglets),269
7175,Delta Air Lines,1122,2:44,CR9,FAR,Hector International Airport,46.9207,-96.8158,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7176,Delta Air Lines,222,0:56,320,FAR,Hector International Airport,46.9207,-96.8158,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Airbus A320-100/200,180
7177,Delta Air Lines,863,2:13,CR7,FAR,Hector International Airport,46.9207,-96.8158,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet 700,78
7178,Delta Air Lines,1494,3:29,738,FAT,Fresno Yosemite International Airport,36.7762,-119.718,United States of America,Americas,Northern America,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,Boeing 737-800,189
7179,Delta Air Lines,500,1:30,CR9,FAT,Fresno Yosemite International Airport,36.7762,-119.718,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7180,Delta Air Lines,500,1:30,CRJ,FAT,Fresno Yosemite International Airport,36.7762,-119.718,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet,100
7181,Delta Air Lines,329,1:09,73W,FAY,Fayetteville Regional Airport (Grannis Field),34.9912,-78.8803,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 737-700 (winglets),149
7182,Delta Air Lines,1022,2:32,E75,FCA,Glacier Park International Airport,48.3105,-114.256,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Embraer 175,88
7183,Delta Air Lines,1022,2:32,CR9,FCA,Glacier Park International Airport,48.3105,-114.256,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7184,Delta Air Lines,531,1:33,E75,FCA,Glacier Park International Airport,48.3105,-114.256,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Embraer 175,88
7185,Delta Air Lines,531,1:33,CRJ,FCA,Glacier Park International Airport,48.3105,-114.256,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet,100
7186,Delta Air Lines,5021,10:32,333,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Airbus A330-300,440
7187,Delta Air Lines,4079,8:39,330,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,BOS,Logan International Airport,42.3643,-71.0052,United States of America,Americas,Northern America,Airbus A330,423
7188,Delta Air Lines,4079,8:39,332,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,BOS,Logan International Airport,42.3643,-71.0052,United States of America,Americas,Northern America,Airbus A330-200,406
7189,Delta Air Lines,4263,9:01,772,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 777-200,396
7190,Delta Air Lines,4263,9:01,333,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Airbus A330-300,440
7191,Delta Air Lines,4263,9:01,330,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Airbus A330,423
7192,Delta Air Lines,6336,13:10,772,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,Boeing 777-200,396
7193,Delta Air Lines,5172,10:50,772,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,Boeing 777-200,396
7194,Delta Air Lines,5172,10:50,330,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,MIA,Miami International Airport,25.7932,-80.2906,United States of America,Americas,Northern America,Airbus A330,423
7195,Delta Air Lines,4807,10:06,332,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,Airbus A330-200,406
7196,Delta Air Lines,4807,10:06,330,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,Airbus A330,423
7197,Delta Air Lines,4400,9:18,332,FCO,Rome–Fiumicino International Airport,41.8003,12.2389,Italy,Europe,Southern Europe,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Airbus A330-200,406
7198,Delta Air Lines,581,1:39,757,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 757,280
7199,Delta Air Lines,581,1:39,M90,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD90,172
7200,Delta Air Lines,581,1:39,739,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 737-900,215
7201,Delta Air Lines,933,2:21,73H,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,CVG,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,United States of America,Americas,Northern America,Boeing 737-800 (winglets),189
7202,Delta Air Lines,933,2:21,M88,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,CVG,Cincinnati/Northern Kentucky International Airport,39.0488,-84.6678,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7203,Delta Air Lines,1129,2:45,M88,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7204,Delta Air Lines,1129,2:45,757,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 757,280
7205,Delta Air Lines,1129,2:45,739,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 737-900,215
7206,Delta Air Lines,1129,2:45,738,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 737-800,189
7207,Delta Air Lines,1070,2:38,752,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 757-200,239
7208,Delta Air Lines,1070,2:38,M88,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7209,Delta Air Lines,1070,2:38,73H,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 737-800 (winglets),189
7210,Delta Air Lines,1070,2:38,738,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 737-800,189
7211,Delta Air Lines,1077,2:39,M88,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7212,Delta Air Lines,1077,2:39,738,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,Boeing 737-800,189
7213,Delta Air Lines,1077,2:39,319,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,LGA,LaGuardia Airport,40.775,-73.875,United States of America,Americas,Northern America,Airbus A319,160
7214,Delta Air Lines,1487,3:28,757,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Boeing 757,280
7215,Delta Air Lines,681,1:51,CR9,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,RDU,Raleigh-Durham International Airport,35.8776,-78.7875,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7216,Delta Air Lines,1216,2:55,73H,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Boeing 737-800 (winglets),189
7217,Delta Air Lines,1216,2:55,73W,FLL,Fort Lauderdale-Hollywood International Airport,26.0726,-80.1527,United States of America,Americas,Northern America,YYZ,Toronto Pearson International Airport,43.6797,-79.6227,Canada,Americas,Northern America,Boeing 737-700 (winglets),149
7218,Delta Air Lines,645,1:47,M88,FNT,Bishop International Airport,42.9654,-83.7436,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7219,Delta Air Lines,489,1:28,CRJ,FNT,Bishop International Airport,42.9654,-83.7436,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Canadair Regional Jet,100
7220,Delta Air Lines,596,1:41,M88,FPO,Grand Bahama International Airport,26.5587,-78.6956,Bahamas,Americas,Latin America and the Caribbean,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7221,Delta Air Lines,4601,9:42,764,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Boeing 767-400,330
7222,Delta Air Lines,4147,8:47,764,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 767-400,330
7223,Delta Air Lines,3843,8:11,76W,FRA,Frankfurt Airport,50.0333,8.57056,Germany,Europe,Western Europe,JFK,John F. Kennedy International Airport,40.6397,-73.7789,United States of America,Americas,Northern America,Boeing 767-300 (winglets),269
7224,Delta Air Lines,953,2:24,CR7,FSD,Sioux Falls Regional Airport (Joe Foss Field),43.582,-96.7419,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet 700,78
7225,Delta Air Lines,195,0:53,320,FSD,Sioux Falls Regional Airport (Joe Foss Field),43.582,-96.7419,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Airbus A320-100/200,180
7226,Delta Air Lines,577,1:39,CRJ,FSM,Fort Smith Regional Airport,35.3366,-94.3674,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet,100
7227,Delta Air Lines,4386,9:16,76W,FUK,Fukuoka Airport (Itazuke Air Base),33.5859,130.451,Japan,Asia,Eastern Asia,HNL,Daniel K. Inouye International Airport,21.3206,-157.924,United States of America,Americas,Northern America,Boeing 767-300 (winglets),269
7228,Delta Air Lines,508,1:30,CRJ,FWA,Fort Wayne International Airport,40.9785,-85.1951,United States of America,Americas,Northern America,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Canadair Regional Jet,100
7229,Delta Air Lines,127,0:45,CRJ,FWA,Fort Wayne International Airport,40.9785,-85.1951,United States of America,Americas,Northern America,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Canadair Regional Jet,100
7230,Delta Air Lines,486,1:28,CRJ,FWA,Fort Wayne International Airport,40.9785,-85.1951,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Canadair Regional Jet,100
7231,Delta Air Lines,260,1:01,EM2,GCC,Gillette-Campbell County Airport,44.3489,-105.539,United States of America,Americas,Northern America,RKS,Southwest Wyoming Regional Airport,41.5942,-109.065,United States of America,Americas,Northern America,Embraer EMB.120 Brasilia,34
7232,Delta Air Lines,409,1:19,EM2,GCC,Gillette-Campbell County Airport,44.3489,-105.539,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Embraer EMB.120 Brasilia,34
7233,Delta Air Lines,1008,2:30,M88,GCM,Owen Roberts International Airport,19.2928,-81.3577,Cayman Islands,Americas,Latin America and the Caribbean,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,McDonnell Douglas MD88,172
7234,Delta Air Lines,1586,3:40,738,GCM,Owen Roberts International Airport,19.2928,-81.3577,Cayman Islands,Americas,Latin America and the Caribbean,DTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,United States of America,Americas,Northern America,Boeing 737-800,189
7235,Delta Air Lines,1467,3:26,320,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,ATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,United States of America,Americas,Northern America,Airbus A320-100/200,180
7236,Delta Air Lines,1494,3:29,738,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,FAT,Fresno Yosemite International Airport,36.7762,-119.718,United States of America,Americas,Northern America,Boeing 737-800,189
7237,Delta Air Lines,1307,3:06,738,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,Boeing 737-800,189
7238,Delta Air Lines,416,1:19,ER4,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,MTY,General Mariano Escobedo International Airport,25.7785,-100.107,Mexico,Americas,Latin America and the Caribbean,Embraer RJ145 Amazon,50
7239,Delta Air Lines,1278,3:03,738,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,ONT,Ontario International Airport,34.056,-117.601,United States of America,Americas,Northern America,Boeing 737-800,189
7240,Delta Air Lines,1732,3:57,737,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,ORD,Chicago O'Hare International Airport,41.9786,-87.9047,United States of America,Americas,Northern America,Boeing 737,142
7241,Delta Air Lines,1489,3:28,CR9,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7242,Delta Air Lines,1660,3:49,738,GDL,Guadalajara International Airport (Miguel Hidalgo y Costilla Int'l),20.5218,-103.311,Mexico,Americas,Latin America and the Caribbean,SMF,Sacramento International Airport,38.6954,-121.591,United States of America,Americas,Northern America,Boeing 737-800,189
7243,Delta Air Lines,945,2:23,CR9,GEG,Spokane International Airport,47.6199,-117.534,United States of America,Americas,Northern America,LAX,Los Angeles International Airport,33.9425,-118.408,United States of America,Americas,Northern America,Canadair Regional Jet 900,90
7244,Delta Air Lines,1171,2:50,320,GEG,Spokane International Airport,47.6199,-117.534,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Airbus A320-100/200,180
7245,Delta Air Lines,545,1:35,320,GEG,Spokane International Airport,47.6199,-117.534,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Airbus A320-100/200,180
7246,Delta Air Lines,545,1:35,319,GEG,Spokane International Airport,47.6199,-117.534,United States of America,Americas,Northern America,SLC,Salt Lake City International Airport,40.7884,-111.978,United States of America,Americas,Northern America,Airbus A319,160
7247,Delta Air Lines,283,1:03,CRJ,GFK,Grand Forks International Airport,47.9493,-97.1761,United States of America,Americas,Northern America,MSP,Minneapolis-Saint Paul International Airport (Wold-Chamberlain Field),44.882,-93.2218,United States of America,Americas,Northern America,Canadair Regional Jet,100
